item_id,order_id,product_id,quantity,unit_price,discount_percent
4228,1420,64,6,21476.89,10
5440,1839,114,4,3187.39,0
4930,1672,47,4,10462.92,0
6545,2200,20,1,23461.64,5
5644,1904,45,2,28121.48,30
4105,1381,101,2,6570.63,40
2412,817,10,5,27963.2,30
2230,752,71,6,28553.2,15
6140,2070,10,3,23467.62,10
823,271,98,-2,6089.62,15
199,69,35,3,22272.98,0
431,145,146,6,13229.76,15
3623,1213,22,5,4122.79,40
5861,1975,125,4,30423.46,25
2003,675,31,3,36985.83,15
1621,550,64,1,21828.5,0
1690,573,49,2,8147.15,0
4309,1450,140,-2,14122.1,10
5541,1871,78,1,16843.88,20
1818,614,71,1,26039.14,0
6212,2095,91,4,22069.03,15
2690,909,44,3,29894.42,0
6015,2028,61,3,27808.42,0
3938,1324,32,1,23276.3,15
3588,1203,119,2,3542.98,40
1001,329,25,2,33985.39,0
1948,655,73,4,24050.71,5
924,304,64,4,20319.6,25
1564,532,57,1,3607.03,25
5902,1989,10,1,27208.14,15
3069,1035,64,5,21942.85,25
6122,2062,115,4,35260.12,40
4067,1368,122,2,7072.85,25
2132,716,49,3,7302.61,0
1323,444,143,5,30870.25,0
951,314,35,1,24881.99,20
6549,8935,7,2,4467.35,0
3291,1105,123,1,18010.9,0
4538,1539,109,1,16808.93,15
4269,1438,114,5,3556.27,15
5598,1888,88,3,27937.23,0
659,218,24,5,10295.51,40
3295,1107,119,1,4486.37,0
3354,1124,3,6,832.05,25
6244,2106,53,6,12174.83,0
596,196,80,4,19661.05,0
1373,463,122,6,6603.91,15
4769,1615,116,1,8423.7,15
161,55,17,5,27077.49,30
3070,1036,33,2,1003.06,25
5870,1978,59,6,7944.72,25
4034,1356,104,5,336.82,30
6023,2030,6,1,20890.85,15
6470,2179,22,2,4627.25,15
6471,2179,100,6,7089.75,20
1505,512,116,2,8353.59,0
6475,2181,47,1,11610.8,20
3226,1087,103,6,6509.7,30
5381,1824,67,3,24949.13,25
3244,1093,121,6,23197.66,0
2970,1005,50,6,10113.89,30
192,68,114,3,3204.95,30
4490,1518,134,3,2382.57,5
3896,1309,44,3,29559.98,0
1678,569,97,6,34727.28,5
2641,891,29,5,20841.8,25
183,65,116,2,6899.18,5
1995,674,92,5,28009.33,5
6316,2128,8,4,28868.4,0
297,100,93,6,23548.11,20
352,120,61,5,30980.55,0
4973,1687,141,3,32758.79,0
6449,2173,9,1,30060.99,20
251,86,130,2,5755.81,0
3528,1180,141,3,36669.28,30
5189,1759,60,6,1595.79,40
1403,475,33,2,1126.94,10
6094,2055,89,4,15827.87,20
5250,1777,143,3,31004.02,40
5654,1908,69,6,10177.58,0
3954,1328,77,6,16851.17,40
2767,935,127,6,15274.41,0
503,168,110,5,462.6,5
1466,498,138,5,16939.86,0
21,7,34,3,9936.63,30
4421,1492,43,5,11555.16,15
3999,1342,140,1,13824.88,30
1847,624,7,1,5207.41,20
2168,732,104,6,387.36,20
806,266,127,6,15715.91,40
3467,1164,147,6,8817.03,0
3672,1232,12,5,17131.63,5
4840,1639,81,5,6120.34,15
4568,1549,63,5,19960.28,0
5768,1941,95,2,16859.97,5
4659,1579,29,3,18499.87,25
793,262,39,2,33850.24,20
3401,1140,12,5,18276.43,20
4395,1482,40,3,13633.75,15
4455,1506,83,4,24844.78,40
2563,865,137,5,1630.03,20
3730,1252,78,1,17424.83,15
3997,1341,108,4,31169.61,0
4444,1501,143,5,35889.65,0
5114,1736,101,3,5087.31,0
782,258,54,2,17004.07,25
4960,1682,10,4,22155.27,0
6157,2076,90,6,8078.7,20
1911,643,24,6,11177.76,40
1569,533,91,2,23386.5,20
204,71,140,6,14976.0,0
4004,1344,23,2,16316.48,0
485,162,16,-2,3430.58,20
1172,391,117,1,10684.5,40
1683,571,135,6,11014.47,10
2951,999,40,5,14130.3,30
861,285,67,3,20384.86,5
4282,1442,12,6,17080.67,0
4915,1667,75,1,7109.32,40
5817,1959,77,4,16865.79,20
1844,623,71,3,27386.16,5
4737,1607,74,6,9929.33,0
2124,713,68,5,28710.3,5
3434,1150,123,5,16491.75,30
811,267,9,6,30925.48,30
1964,660,143,5,30762.04,10
5843,1969,63,3,18341.95,5
643,212,4,2,15043.6,0
2033,685,73,3,25486.51,10
3591,1204,43,1,14315.39,10
5986,2018,75,4,5994.43,0
4380,1475,61,5,23483.09,0
1401,474,100,6,6846.07,40
6298,2123,55,3,2717.51,0
1215,406,117,3,9721.44,0
1262,425,39,3,34133.67,0
770,254,129,6,26475.1,15
2778,940,20,2,25714.14,25
3811,1280,126,2,23776.21,0
74,25,43,4,11483.86,15
725,240,41,3,18525.97,40
1534,520,78,1,15767.21,40
1764,596,70,4,21742.53,25
2714,918,42,5,5528.98,15
4172,1402,36,3,22834.86,25
5676,1913,19,6,9917.35,10
97,33,53,5,13414.03,0
4349,1465,131,2,15140.09,30
4596,1559,114,5,3556.43,15
5387,1826,147,3,8569.92,0
5012,1703,77,1,20311.25,5
814,268,100,6,9073.88,10
5799,1954,88,5,33017.15,20
5010,1703,90,2,6471.91,40
6454,2175,69,1,10661.77,40
4908,1664,111,5,21934.53,0
6215,2096,107,4,4727.36,5
967,320,130,5,5690.33,15
5795,1953,66,5,8851.97,0
1366,460,107,6,4223.86,15
4545,1541,67,4,19901.92,0
5366,1819,115,6,36915.85,0
4849,1644,143,1,33976.23,30
2869,974,9,1,29489.16,0
4500,1524,117,1,9431.0,30
1480,504,134,2,2132.43,0
1355,457,109,3,13559.51,0
1093,360,43,6,11881.08,0
1354,456,40,3,12509.27,15
862,285,104,2,447.69,0
1126,373,75,3,7339.19,40
290,98,48,2,12647.18,0
4031,1355,117,2,9678.48,30
3564,1195,124,2,16414.7,0
6272,2114,115,4,32175.7,30
3746,1257,73,4,25355.06,25
2855,970,142,6,27569.42,5
5503,1858,112,3,26968.29,20
169,58,98,2,6303.58,0
2342,793,21,5,25926.38,0
5810,1957,24,5,11685.37,30
1753,593,52,5,35288.88,0
3123,1051,45,2,32984.98,5
4068,1369,51,6,345.75,0
4462,1509,88,1,36653.27,20
6189,2088,75,1,6911.89,30
6532,2197,41,6,18262.66,10
6546,11329,144,3,31337.02,0
870,288,15,2,28332.39,15
5020,1706,33,6,967.55,5
4250,1430,136,6,28999.41,5
992,327,40,1,11282.17,40
5441,1839,58,2,9812.79,0
3450,1158,77,1,16290.9,15
2396,813,148,6,28847.88,5
888,292,126,2,20588.33,20
678,225,37,5,14358.32,0
357,121,75,4,7354.94,30
6012,2028,6,5,18698.66,10
5930,1997,106,5,18593.94,5
6139,2070,54,4,17065.54,0
5127,1740,115,4,36196.6,15
2770,936,35,6,20480.78,25
5700,1920,83,6,23245.55,20
5168,1752,45,5,31613.87,0
717,238,27,4,9070.58,0
2800,949,120,2,22801.94,0
4821,1634,61,6,23626.82,20
5208,1765,142,3,34527.01,20
2420,818,64,1,23038.12,40
2607,881,147,1,7661.51,15
5946,2004,134,1,2150.05,0
5303,1797,57,1,3254.03,20
3232,1088,45,4,27807.02,0
5767,1941,26,2,8582.56,0
3953,1328,94,5,1639.85,20
3915,1316,69,5,8255.8,10
3135,1056,43,5,13479.04,10
1247,416,127,6,20162.67,30
1811,613,58,-2,11480.37,0
1402,475,16,6,2859.22,0
663,219,95,4,17792.72,30
3345,1122,138,3,17656.99,10
6477,2181,101,3,5168.11,20
3524,1179,84,1,13396.95,40
5316,1802,93,2,23618.0,40
5798,1954,68,2,28445.88,0
975,322,61,2,28539.0,15
1122,371,29,5,21872.85,25
3544,1187,76,4,21873.02,20
1015,335,46,1,5183.1,0
6311,2126,65,6,18829.85,30
6149,2073,101,1,6842.75,5
5658,1908,54,4,22347.43,30
4918,1667,116,6,7590.11,15
6054,2038,49,4,7916.7,10
879,289,81,3,5610.92,0
4626,1568,57,2,3864.75,30
3515,1177,93,6,21008.24,0
690,229,124,3,21652.49,0
2149,723,13,6,30429.26,0
2024,683,92,3,25150.91,25
5138,1743,49,5,6770.82,5
2398,814,84,2,11584.07,0
2474,836,16,5,3259.84,15
5765,1941,104,1,350.07,30
6091,2054,86,5,11770.34,15
4654,1578,59,3,6769.91,10
5153,1747,63,1,19879.05,25
5826,1962,63,1,21329.14,40
2740,926,137,6,1757.05,30
4216,1416,107,2,4156.12,0
3343,1122,19,4,9426.5,30
6156,2075,119,1,3481.33,20
4389,1480,31,4,35765.93,20
3225,1087,132,2,15949.1,0
3943,1326,46,2,5662.77,40
3850,1295,58,5,11219.4,30
2564,866,77,5,20488.22,10
4761,1613,26,5,7872.55,5
240,83,16,1,3514.92,10
2271,765,66,1,10704.16,20
6513,2192,111,3,21795.35,20
5306,1798,111,1,22676.79,40
3465,1163,25,2,37388.54,0
2976,1006,144,6,37364.23,25
66,22,21,6,24530.39,15
4546,1542,38,4,5657.49,25
3398,1138,105,4,10834.1,30
1721,585,20,5,25239.47,15
1474,501,53,2,13806.24,0
4169,1401,38,5,5550.3,15
2532,855,89,6,16048.32,10
3948,1327,83,6,20525.17,25
6076,2048,66,4,8943.77,0
2339,792,145,-2,12161.56,25
3240,1091,21,6,27082.49,15
4427,1495,127,3,17406.13,0
217,76,32,1,25225.17,0
447,150,126,4,22254.31,5
5519,1864,68,6,30048.66,0
1369,462,14,5,1127.25,40
5360,1816,148,6,31316.46,30
4894,1660,32,6,28524.94,25
4240,1426,32,5,22421.47,10
2338,792,138,5,18992.22,5
423,142,90,3,7370.63,20
4017,1349,34,3,11605.12,0
4504,1526,138,2,16756.59,5
757,250,73,6,24839.25,20
4829,1637,48,3,12814.99,15
6540,2199,85,1,20504.81,10
6117,2061,144,3,35085.69,20
4178,1404,60,6,1679.11,5
1763,596,35,-2,26764.37,25
2260,762,112,3,33819.57,10
3034,1024,99,1,20439.34,10
4407,1486,35,5,25365.73,20
4099,1379,75,3,7597.84,40
5559,1877,136,5,32453.21,0
2157,727,98,4,7192.14,0
4184,1406,70,2,22531.99,0
1341,452,17,1,27199.0,15
5408,1831,11,1,27006.66,15
4584,1555,129,1,29296.06,10
1288,435,76,6,22891.07,0
5117,1737,84,4,12900.89,0
3010,1018,19,4,12584.74,25
3527,1180,104,4,324.15,0
18,7,96,1,17370.15,0
3751,1260,124,6,19700.74,10
6222,2098,105,4,12941.62,40
5007,1702,105,4,13367.78,5
3507,1176,38,-3,4345.57,20
2154,725,31,1,33754.5,20
2324,788,110,4,505.05,15
6528,2196,41,5,15592.5,0
3754,1261,91,3,27272.52,0
3239,1091,113,6,17960.66,5
2566,866,125,5,26006.59,40
6047,2037,63,5,18810.47,30
3714,1246,119,1,3608.24,40
362,123,51,6,368.0,25
4373,1473,141,6,31365.58,0
3457,1160,74,5,10797.05,0
5215,1767,23,6,15657.3,5
5813,1958,70,2,22480.13,5
2590,875,89,4,15908.54,0
2194,739,18,6,24243.77,40
788,260,92,6,22665.89,40
779,257,125,3,28279.75,5
5910,1990,5,-2,9266.59,0
5049,1716,9,4,24970.46,0
3148,1061,9,1,30564.63,0
4091,1376,93,3,25268.35,5
5959,2008,41,1,15637.47,30
3281,1103,25,3,31958.37,0
65,22,10,1,21595.79,25
3542,1187,32,3,27092.08,0
1713,582,122,3,7661.12,20
3778,1268,66,5,11318.77,15
1159,385,86,3,12921.24,0
5237,1774,62,6,26141.1,25
3682,1235,23,4,19958.02,15
573,189,102,5,1264.27,10
1639,555,104,4,424.48,0
3640,1220,65,5,16791.71,5
6143,2072,117,1,10575.43,0
5044,1714,128,1,22488.59,30
449,150,133,3,14011.83,30
6276,2116,10,6,20733.84,25
5547,1873,95,1,16456.84,40
2444,825,51,5,335.27,15
5222,1769,17,1,21620.73,10
4661,1579,94,1,1968.04,30
88,31,2,1,24564.87,10
4320,1455,50,1,11112.4,10
5840,1968,59,1,7924.16,0
1146,381,148,5,29011.54,5
109,39,118,1,12212.47,0
1209,402,122,2,6795.17,0
1413,479,53,-1,11567.94,0
5247,1776,9,1,31632.32,0
3223,1087,131,4,14360.07,10
767,254,112,6,30293.02,15
732,242,17,1,27717.53,20
1877,632,82,1,10978.39,15
2577,870,3,2,911.03,30
6430,2166,50,2,8182.1,20
3275,1102,81,6,7530.27,0
4605,1561,148,4,29937.04,0
2908,984,7,3,5075.0,20
1377,465,122,1,7862.18,0
2002,675,75,-1,5962.52,10
1200,400,96,6,18214.29,0
1009,332,100,3,8692.99,0
5882,1982,77,2,18802.53,0
3048,1027,79,1,6544.18,0
1165,388,108,1,28939.97,25
1458,495,63,5,21607.68,40
210,73,7,5,4786.95,10
2185,738,60,5,1758.91,40
5105,1734,107,3,4342.23,15
3713,1245,6,3,19510.42,0
1231,410,66,6,10548.23,0
2037,686,100,1,7996.88,0
3577,1199,131,3,14934.52,25
3622,1213,25,6,30995.46,10
2092,704,69,4,9062.36,0
4007,1346,67,4,21650.6,15
2074,699,98,6,6904.4,15
5564,1879,102,6,1129.47,20
3603,1207,80,4,23678.24,10
2408,816,33,3,1171.02,30
6175,2083,26,3,9729.26,10
4196,1409,121,5,24638.73,30
6237,2103,99,5,18649.21,40
126,45,142,1,28760.35,20
905,298,51,5,313.45,25
4261,1434,28,2,5782.5,0
1196,400,105,4,12856.91,0
3077,1037,14,6,1019.21,10
762,252,33,5,928.69,5
5221,1769,8,4,31434.56,0
446,149,102,1,1480.48,10
5411,1832,95,4,18852.42,20
322,109,18,3,25225.38,0
5284,1790,123,3,15994.74,25
2872,975,73,1,26878.33,0
937,308,105,2,10843.9,10
3900,1312,118,1,13593.9,40
3533,1184,9,4,28733.03,5
252,87,28,5,5899.75,0
3639,1220,99,6,25297.84,20
1010,333,100,5,9128.18,25
2467,834,102,6,1225.25,10
360,123,100,6,7211.61,40
4867,1649,20,6,26030.86,20
2994,1013,78,1,14184.36,5
2882,978,5,5,10358.2,20
1824,616,113,3,17235.09,25
1613,547,2,4,21720.24,0
676,224,75,1,7314.45,40
2262,763,21,3,26762.5,5
1568,533,31,4,31661.21,5
4835,1638,96,6,16923.45,15
2547,860,107,2,5197.7,0
773,256,123,3,17556.42,0
5277,1787,54,4,18254.86,15
1829,617,111,3,20073.64,25
2252,759,6,1,18573.68,25
1185,395,29,2,21808.47,20
1627,551,21,6,30784.77,25
5373,1820,91,2,26275.99,40
4684,1589,82,2,8716.62,0
4010,1347,7,2,4752.6,20
2344,793,148,1,34112.84,0
2900,983,61,2,31658.72,0
2000,675,2,1,23075.47,25
1882,633,123,4,13611.29,40
4134,1390,34,2,11760.92,10
146,51,88,3,37971.6,20
62,21,42,5,4591.16,20
2199,741,123,2,16489.06,30
4790,1622,66,1,8675.43,10
2273,766,19,3,10355.86,15
5432,1837,73,3,22123.99,5
255,87,29,6,24361.66,0
4871,1650,126,4,21805.29,0
158,54,57,6,2941.04,30
264,91,134,6,1742.85,15
4695,1592,140,2,12914.9,30
5327,1807,124,1,16540.79,20
4674,1583,29,3,21361.48,0
4043,1359,10,6,23716.83,25
1512,514,104,2,376.63,25
93,32,55,-2,2234.89,5
4095,1378,77,3,19630.24,25
1838,621,100,1,9143.99,25
5097,1731,113,2,17405.61,40
3581,1201,81,4,6785.55,40
263,90,66,6,11187.03,10
4717,1602,133,1,18132.29,0
3195,1078,37,3,16520.44,10
1659,563,11,4,27827.27,25
5529,1867,93,5,24905.15,0
6481,2182,10,1,25943.02,40
2197,740,115,4,37424.44,15
5673,1912,124,5,20960.57,25
658,218,23,5,16814.74,20
1120,370,102,4,1212.97,15
997,328,60,2,1700.36,0
1449,490,75,5,6351.75,30
5652,1907,120,6,21591.67,15
2257,762,68,4,31044.44,15
5386,1826,100,4,6878.76,30
1559,529,134,1,2106.87,0
443,148,42,5,4489.5,0
2165,731,103,2,5869.79,10
3158,1065,120,1,21944.26,5
324,110,103,-1,6836.83,0
3242,1092,34,6,11344.43,0
366,125,82,2,9866.07,10
4598,1559,49,1,7642.57,10
407,136,35,2,24234.11,5
33,11,107,5,4298.21,5
2709,916,121,4,24830.21,10
5068,1721,7,-2,5407.34,0
3433,1149,33,6,1159.12,15
5065,1721,129,3,31334.01,0
300,101,69,3,8898.52,0
5485,1854,117,2,10609.05,5
3984,1336,127,1,19517.09,30
954,315,37,6,15972.94,0
4569,1549,139,1,2560.83,0
2772,938,124,2,16102.47,30
3874,1302,26,3,8478.93,25
906,299,21,6,27392.25,15
4909,1665,74,6,11276.45,40
6547,4970,78,3,15580.97,0
3594,1204,8,6,30022.87,0
1510,513,75,4,7024.32,25
4953,1680,24,6,11485.74,25
1495,509,124,2,18768.3,0
5160,1750,30,4,16754.66,10
3453,1159,27,4,9755.77,40
5504,1859,125,3,26314.7,30
3196,1079,139,-1,2503.42,25
4575,1551,130,6,5489.28,10
4126,1387,56,1,9632.39,0
5703,1923,1,3,18737.26,20
3925,1319,107,3,5120.78,40
5686,1916,120,4,25727.59,0
1003,329,53,2,10822.51,0
1364,460,12,2,14713.96,20
1252,420,112,6,32667.93,25
1020,337,40,2,11153.07,30
3470,1164,132,3,19127.2,15
2253,759,48,6,14387.76,5
3729,1251,132,4,18094.69,40
825,272,99,3,18972.84,10
4696,1592,113,1,15441.13,0
3085,1040,119,6,4506.37,20
4032,1356,8,6,33885.85,15
4716,1601,69,1,9739.85,0
2600,878,88,1,36401.7,15
3377,1132,63,2,23083.97,30
1230,410,106,3,15790.86,5
2430,821,101,1,6444.79,20
5692,1918,30,6,18670.02,10
5203,1764,39,4,31479.01,15
124,44,47,5,11542.16,0
3642,1221,31,4,30534.63,0
241,83,88,2,29713.56,15
3046,1026,50,6,9097.98,15
4856,1646,140,1,14339.32,0
3324,1116,8,6,31320.86,30
4927,1671,8,3,27641.9,20
1187,395,50,1,10214.82,0
4539,1539,101,6,5908.37,20
3151,1061,102,5,1325.64,0
4234,1422,44,5,33259.85,0
1186,395,90,3,8107.09,0
2189,738,140,5,16015.35,0
3015,1019,54,5,17059.34,25
2335,791,76,2,28519.97,20
2841,965,81,6,6414.68,15
4128,1387,48,6,13656.71,40
5612,1893,73,3,22837.55,10
711,236,139,4,2688.77,10
3037,1024,79,-3,6101.64,10
881,290,55,1,2382.4,20
2864,973,111,3,21600.89,5
6360,2142,27,1,11275.45,5
6221,2098,80,1,24428.27,10
868,287,96,2,21015.14,25
2274,766,112,5,29823.91,0
1908,643,60,2,1887.07,20
2711,917,139,5,2279.83,25
1044,345,30,5,20314.09,30
4586,1556,114,3,3275.96,15
5464,1847,144,2,32076.38,30
456,152,24,4,10325.83,30
4544,1541,34,1,10469.21,15
5533,1868,7,5,4885.45,5
3914,1316,70,-1,22441.45,40
1892,637,145,2,10844.11,30
4409,1486,64,3,24505.36,5
5162,1750,11,-1,24735.9,0
6402,2157,112,3,29115.99,15
1248,416,52,5,32594.24,40
1085,358,109,2,13871.18,0
2057,693,73,1,27413.77,25
2621,886,101,3,5382.03,0
4187,1406,72,3,21099.15,30
6297,2122,131,3,14588.17,15
4913,1666,80,3,21812.91,0
1700,577,3,3,1071.21,15
4936,1674,51,2,377.06,0
4743,1609,121,6,18899.67,0
4324,1456,141,5,38771.51,10
2531,855,3,2,850.51,0
288,97,76,-3,28521.32,40
1278,431,84,2,13919.42,20
1779,601,102,4,1408.61,10
4333,1459,35,6,26473.46,0
3755,1261,92,4,29590.5,5
5797,1954,52,6,33807.27,5
3734,1254,11,-2,30192.32,15
2716,918,14,1,845.07,0
1840,621,32,3,22176.81,0
1604,545,126,3,20054.04,20
4465,1510,23,3,15679.54,0
4682,1588,129,3,29702.96,0
3558,1191,49,6,6594.8,0
944,311,120,1,22076.5,15
3256,1095,128,5,19202.34,25
1226,409,29,1,19176.26,20
3774,1267,77,2,16658.24,20
254,87,107,3,5166.65,40
800,264,58,1,10944.39,40
6434,2167,8,6,31123.49,25
5857,1974,42,2,4103.15,20
6005,2024,73,4,26688.51,20
3911,1314,132,5,16163.9,25
2091,704,66,2,9158.5,5
729,242,94,-2,1739.71,40
2886,980,84,2,10212.67,5
4703,1596,61,3,23780.18,0
1259,424,70,6,17153.06,0
4902,1662,122,3,6714.86,25
4715,1601,89,1,15050.0,0
1743,590,62,1,26678.21,15
4665,1581,112,6,26944.93,5
6013,2028,96,5,21756.13,40
5909,1990,32,3,25070.96,10
3208,1082,65,5,18060.74,0
4188,1407,22,4,4402.2,0
2507,847,51,1,385.77,20
5976,2015,57,6,3097.65,30
4334,1459,53,1,10874.34,5
6346,2137,14,6,883.27,15
4489,1517,112,5,29401.65,25
6115,2061,4,6,14182.62,0
634,208,132,3,16159.91,0
4439,1499,38,4,4306.51,10
6441,2170,32,4,23567.14,25
796,263,107,5,5137.81,15
4719,1602,7,2,5390.17,5
6335,2134,10,6,26184.42,0
3520,1179,57,6,3394.35,25
4779,1618,109,3,16009.19,15
5043,1714,109,5,17295.14,30
3551,1189,102,2,1246.64,15
4029,1353,72,2,19886.94,15
473,158,90,2,7932.85,40
931,306,101,5,6949.15,0
2996,1014,7,3,4442.5,15
1536,521,63,6,22332.07,0
1004,330,39,2,32331.58,15
882,290,83,6,20401.2,40
1716,583,96,6,21939.15,20
5275,1785,109,1,13885.54,0
4673,1583,97,4,32987.9,25
5073,1723,71,6,23642.99,0
2695,910,50,2,10466.77,10
5887,1984,115,2,33369.18,5
3981,1335,21,5,25590.77,0
3688,1237,111,1,22371.2,40
1415,480,16,3,2856.68,0
2828,960,69,6,7833.4,0
3673,1232,37,4,16502.96,20
2930,993,10,4,22737.51,30
2636,890,27,4,11144.51,0
1079,354,8,2,30168.2,0
3940,1325,111,6,20267.68,15
582,192,26,-1,8933.01,40
2403,815,62,4,26621.07,10
2887,980,104,3,328.33,20
5641,1903,39,6,33453.11,0
3364,1129,73,3,21247.17,0
644,213,134,4,1968.59,0
3548,1189,124,3,16093.71,0
2977,1006,104,2,402.89,20
1295,436,39,2,24921.9,20
4332,1459,18,5,26897.78,0
1235,411,126,3,27083.33,10
5377,1821,124,3,21980.82,0
3952,1328,104,5,341.99,0
3231,1088,80,2,25648.8,30
81,29,136,6,28914.19,10
5206,1765,30,3,17260.96,10
258,88,35,5,21965.74,5
4315,1453,97,2,29102.75,0
598,196,35,5,26000.09,10
4484,1516,82,5,11559.99,20
4638,1571,82,6,9278.15,30
4998,1698,100,2,7131.29,20
1582,536,142,5,27363.92,30
5067,1721,17,6,21830.65,30
5662,1909,14,2,1107.56,5
554,184,71,1,27897.98,0
5152,1747,26,2,7432.51,30
4903,1662,89,2,15025.42,10
2325,788,128,2,20962.76,20
3316,1114,147,2,6599.48,20
3460,1162,98,4,6243.83,0
622,205,38,-3,5468.25,0
2428,821,27,4,10225.26,15
2289,775,100,4,7091.94,40
736,244,45,6,32807.04,0
4563,1548,5,6,10432.36,5
1744,590,1,3,21260.96,30
3234,1089,5,3,7899.21,25
3620,1213,65,6,16546.74,15
5527,1866,85,1,17105.59,25
3720,1249,15,4,34898.17,5
3733,1253,131,6,14007.27,20
4469,1512,16,6,2773.09,25
266,92,112,2,28731.92,0
1954,658,140,2,12351.68,5
2123,713,141,6,29258.81,40
4808,1630,148,6,38673.32,0
3945,1326,22,-1,4078.15,30
1565,532,109,3,16742.17,5
3801,1276,66,3,11368.72,0
4961,1682,82,4,9299.83,0
3404,1140,134,5,1871.45,30
2922,989,69,5,9027.24,40
4210,1414,16,5,3014.25,0
1552,528,34,1,9545.13,0
3112,1048,64,3,23380.17,15
2997,1014,83,6,26487.33,0
4102,1380,112,5,26003.4,0
3061,1031,49,6,6484.28,20
147,51,53,6,11693.47,5
4526,1534,94,1,2021.63,40
1306,439,72,4,19979.87,40
172,60,95,1,18502.69,20
894,294,61,5,28888.93,0
2293,776,64,4,18537.45,0
1622,550,30,3,21898.78,0
2469,834,130,4,4980.24,15
479,160,109,5,14063.01,5
6216,2096,108,5,25869.36,0
576,190,13,6,29747.2,15
614,202,38,5,5431.47,25
3978,1334,57,4,3811.7,0
5981,2016,141,5,31126.11,5
85,30,86,3,15346.73,0
256,87,141,6,30480.49,15
5419,1835,41,2,15674.66,40
27,9,133,4,16946.1,20
3338,1120,111,4,18905.14,0
2939,996,28,3,6076.43,0
999,328,63,4,18172.78,10
4941,1676,86,1,12711.28,40
3164,1067,28,2,5562.84,10
14,5,7,1,4285.24,0
3368,1130,4,6,14581.5,15
3785,1270,3,5,1095.26,20
6521,2194,58,1,11747.8,25
2229,751,67,6,25528.9,25
4772,1616,123,4,15889.96,40
1562,531,97,-2,29434.86,15
1632,553,34,1,10443.18,30
2655,898,68,2,25808.53,0
5349,1813,32,4,22923.72,30
4524,1534,127,4,18778.39,15
5595,1888,131,3,15536.68,20
5786,1951,87,4,32087.97,40
3142,1058,46,3,5496.33,25
5244,1776,64,3,23556.59,0
2435,823,86,3,11580.46,10
3052,1028,47,5,8975.44,5
6241,2104,142,6,32208.19,0
4592,1558,123,2,17824.89,30
4870,1650,91,1,22409.15,30
1813,613,87,3,26225.48,0
4650,1576,129,1,32004.9,0
6092,2054,19,-3,12294.94,0
177,63,56,5,8808.77,40
346,117,16,2,2709.97,15
4107,1382,131,3,13508.88,5
1695,575,48,6,11964.93,0
4655,1578,116,3,8623.1,30
2009,678,89,5,15955.86,0
694,232,113,4,18289.99,0
4056,1363,121,1,23368.47,10
1833,619,42,4,5470.49,15
3647,1222,51,3,327.37,40
5280,1788,72,2,20979.45,0
3498,1172,81,3,7287.12,25
3294,1107,46,2,5523.54,10
4364,1470,130,2,4648.89,40
5725,1929,80,5,25088.04,30
4425,1494,65,3,15839.7,40
6375,2146,138,5,20879.48,25
5474,1851,3,3,869.97,15
2261,763,11,4,30862.06,10
4021,1351,35,4,25535.25,25
2421,819,71,4,22473.55,10
1880,633,26,4,8764.95,0
3132,1055,131,5,17165.82,0
5182,1757,108,3,26957.72,0
5480,1852,22,1,4804.87,30
416,138,57,2,3615.51,0
1884,634,82,6,11449.01,0
4712,1600,82,2,11689.65,20
3593,1204,120,6,23935.53,15
1018,336,73,6,26986.61,0
4162,1400,39,5,27042.92,40
777,256,85,2,16894.23,0
318,108,42,4,5262.66,25
4000,1342,29,6,23078.28,5
375,127,64,3,20558.18,10
5778,1946,89,6,15004.56,20
2674,903,12,2,20151.33,25
5734,1932,79,3,6344.57,0
2423,819,141,5,38726.41,20
5166,1751,2,5,23201.66,0
4984,1694,27,2,10151.34,10
4884,1655,46,5,5056.87,0
2328,789,127,3,20112.05,0
1588,540,18,3,23150.25,5
59,20,1,1,19514.32,10
2174,733,138,3,15600.77,0
1344,454,75,5,7901.51,5
3414,1143,50,3,9228.91,15
1751,592,75,3,6066.5,30
3504,1175,30,5,18844.16,25
235,81,48,6,11443.84,0
5454,1845,104,5,378.71,0
2686,908,101,4,5631.78,0
2312,784,123,6,15063.6,0
646,215,99,3,19967.32,20
2560,865,39,2,29846.18,0
2921,989,117,5,10862.1,40
1121,370,17,5,25270.37,0
3770,1266,48,5,12278.07,10
3839,1290,38,6,5698.88,15
1182,393,28,6,6328.03,30
267,92,12,2,19671.74,0
4109,1383,107,3,5196.75,30
5616,1894,77,3,15997.36,0
5931,1997,32,3,23108.49,15
1542,523,85,-2,21517.56,0
3346,1123,90,2,7118.28,10
4307,1450,51,2,367.49,10
171,59,141,2,30557.87,5
6269,2113,15,1,34564.64,25
3330,1118,141,5,37615.39,5
2949,998,29,4,19497.89,40
6209,2093,109,3,13598.28,0
1854,626,140,5,12807.05,20
5060,1719,109,3,16144.22,25
2890,981,12,5,19716.08,0
2292,776,141,4,30525.94,25
3670,1231,71,6,22841.38,0
5897,1987,4,3,14500.94,0
6059,2040,62,-1,27114.96,20
1580,536,56,4,10015.75,15
5312,1801,138,1,18492.67,0
3224,1087,85,1,17579.69,30
602,198,144,1,37820.01,10
4672,1583,23,4,19436.48,30
84,30,73,3,26741.79,5
433,146,78,2,18040.46,30
2572,868,110,1,613.16,0
6049,2037,65,5,18097.91,0
4079,1373,147,1,7794.03,15
1378,465,129,5,28601.8,0
