order_id,customer_id,order_date,status,region_code
968,146,2024-09-10 15:34:29,DELIVERED,NORTH
969,246,2025-05-20 02:23:40,SHIPPED,CENTRAL
970,395,2024-02-13 09:16:20,DELIVERED,CENTRAL
971,496,2024-04-16 10:51:18,SHIPPED,NORTH
972,104,2024-01-31 07:39:53,DELIVERED,SOUTH
973,417,2025-04-15 04:51:21,DELIVERED,SOUTH
974,146,2024-08-10 22:54:49,SHIPPED,SOUTH
975,434,2025-06-24 23:51:50,PLACED,WEST
976,297,15-08-2024 00:13:14,RETURNED,WEST
977,257,2025-05-08 00:35:33,RETURNED,SOUTH
978,523,14-03-2025 15:00:20,DELIVERED,CENTRAL
979,92,2025-06-07 18:15:15,CANCELLED,CENTRAL
980,443,2025-02-22 22:37:58,RETURNED,EAST
981,351,2025-02-17 12:03:24,DELIVERED,EAST
982,330,2025-05-23 08:06:37,RETURNED,EAST
983,,2024-11-19 08:55:36,RETURNED,CENTRAL
984,10,2025-06-07 12:09:22,DELIVERED,WEST
985,552,2025-05-11 21:05:25,DELIVERED,NORTH
986,456,2025-03-04 03:34:19,RETURNED,WEST
987,367,2025-04-18 02:23:25,DELIVERED,NORTH
988,380,2025-01-17 22:48:18,SHIPPED,NORTH
989,367,2025-03-11 04:30:32,DELIVERED,EAST
990,227,2025-04-19 11:43:16,RETURNED,NORTH
991,215,2023-09-02 13:00:48,CANCELLED,WEST
992,285,2024-10-17 00:50:04,SHIPPED,SOUTH
993,580,2024-12-11 02:15:37,DELIVERED,NORTH
994,67,2024-12-20 11:44:31,DELIVERED,SOUTH
995,281,2024-06-22 00:22:19,PLACED,CENTRAL
996,574,02-06-2025 06:53:53,DELIVERED,NORTH
997,331,2025-04-20 23:16:56,DELIVERED,NORTH
998,478,2025-04-06 05:32:44,DELIVERED,SOUTH
999,,2025-05-14 08:03:29,DELIVERED,NORTH
1000,343,2023-09-07 13:01:42,CANCELLED,SOUTH
1001,434,2025-01-13 10:55:02,SHIPPED,EAST
1002,100,2025-05-23 08:28:26,CANCELLED,CENTRAL
1003,343,2025-04-18 20:11:49,SHIPPED,SOUTH
1004,56,2025-03-03 13:16:11,SHIPPED,NORTH
1005,450,2025-05-05 11:49:47,DELIVERED,NORTH
1006,63,2024-09-11 22:47:08,CANCELLED,NORTH
1007,64,2025-05-19 21:33:36,PLACED,CENTRAL
1008,68,2025-01-21 13:06:06,DELIVERED,EAST
1009,412,2023-09-23 10:24:19,DELIVERED,CENTRAL
1010,11,2025-02-03 04:11:53,DELIVERED,CENTRAL
1011,348,2025-02-28 19:01:38,DELIVERED,WEST
1012,198,2025-01-24 22:41:39,DELIVERED,NORTH
1013,199,2024-11-26 05:26:55,DELIVERED,EAST
1014,456,2024-02-20 09:51:48,DELIVERED,NORTH
1015,599,2025-06-17 13:53:59,DELIVERED,EAST
1016,555,2024-05-02 02:38:27,DELIVERED,EAST
1017,9,2025-05-26 12:33:59,DELIVERED,NORTH
1018,573,2024-10-24 04:58:36,SHIPPED,SOUTH
1019,207,2025-05-23 23:11:21,SHIPPED,WEST
1020,479,2025-01-16 20:22:46,CANCELLED,CENTRAL
1021,307,2025-05-02 07:15:41,SHIPPED,NORTH
1022,4,2025-05-07 01:44:25,SHIPPED,CENTRAL
1023,493,2025-01-29 11:53:22,DELIVERED,WEST
1024,7,15-12-2024 21:42:03,DELIVERED,CENTRAL
1025,298,2025-04-26 01:48:08,DELIVERED,EAST
1026,,2023-06-24 01:22:45,DELIVERED,SOUTH
1027,179,2025-05-11 23:39:51,SHIPPED,SOUTH
1028,,2025-03-16 16:26:54,SHIPPED,SOUTH
1029,114,2025-06-07 20:29:24,DELIVERED,SOUTH
1030,382,2025-01-18 08:13:53,DELIVERED,CENTRAL
1031,67,2024-12-17 00:26:16,RETURNED,SOUTH
1032,388,2025-03-13 15:50:50,DELIVERED,SOUTH
1033,194,2025-06-19 19:54:55,DELIVERED,EAST
1034,287,2025-06-17 23:07:52,DELIVERED,CENTRAL
1035,215,2025-03-14 21:49:39,DELIVERED,CENTRAL
1036,521,2024-09-19 11:00:13,DELIVERED,CENTRAL
1037,532,2025-06-25 15:13:39,DELIVERED,CENTRAL
1038,507,2025-05-05 23:52:22,DELIVERED,CENTRAL
1039,213,2025-02-18 06:07:59,DELIVERED,SOUTH
1040,314,2025-02-17 03:00:00,DELIVERED,EAST
1041,87,2024-01-11 08:05:54,DELIVERED,CENTRAL
1042,598,2025-02-01 23:44:23,DELIVERED,WEST
1043,443,2025-04-02 09:51:29,DELIVERED,EAST
1044,184,2025-05-26 12:50:06,DELIVERED,EAST
1045,302,2024-11-16 17:34:33,DELIVERED,EAST
1046,101,2024-08-21 02:38:18,PLACED,SOUTH
1047,338,2024-12-28 02:23:21,CANCELLED,EAST
1048,142,2025-06-12 04:43:16,DELIVERED,EAST
1049,,2024-01-19 14:36:10,DELIVERED,WEST
1050,594,19-06-2025 11:55:04,DELIVERED,SOUTH
1051,234,2024-11-12 03:06:23,SHIPPED,SOUTH
1052,566,2025-03-26 01:54:56,DELIVERED,NORTH
1053,193,2025-06-15 06:19:12,DELIVERED,SOUTH
1054,572,2024-11-24 16:35:25,DELIVERED,SOUTH
1055,10,2025-01-24 04:57:04,CANCELLED,EAST
1056,436,2025-05-03 07:46:21,DELIVERED,CENTRAL
1057,24,2025-02-20 20:24:36,RETURNED,SOUTH
1058,339,2025-06-12 13:59:25,DELIVERED,CENTRAL
1059,401,2025-03-06 02:08:47,DELIVERED,CENTRAL
1060,487,2024-08-06 09:09:56,RETURNED,EAST
1061,107,2025-05-22 17:27:52,CANCELLED,CENTRAL
1062,192,2024-11-06 13:36:19,RETURNED,EAST
1063,299,2025-01-23 07:16:26,DELIVERED,EAST
1064,176,2024-11-20 21:44:11,DELIVERED,SOUTH
1065,133,2024-10-12 16:12:32,DELIVERED,WEST
1066,212,2023-12-06 22:06:47,DELIVERED,WEST
1067,589,2024-09-22 00:40:02,DELIVERED,WEST
1068,8,2024-04-22 19:58:17,CANCELLED,CENTRAL
1069,539,2024-12-09 17:29:26,CANCELLED,WEST
1070,41,2025-03-22 16:05:42,DELIVERED,WEST
1071,305,2024-11-08 18:27:10,CANCELLED,SOUTH
1072,184,2025-05-22 19:14:45,RETURNED,SOUTH
1073,98,2024-12-01 16:19:41,PLACED,SOUTH
1074,551,2025-03-23 08:36:29,PLACED,SOUTH
1075,422,2025-03-04 18:06:52,RETURNED,NORTH
1076,517,2025-05-22 20:19:51,DELIVERED,SOUTH
1077,519,2024-04-11 16:03:35,PLACED,WEST
1078,409,2025-06-19 16:46:03,PLACED,EAST
1079,140,2025-05-19 12:26:41,DELIVERED,WEST
1080,562,2025-02-03 02:20:24,DELIVERED,WEST
1081,166,2023-11-15 12:00:40,DELIVERED,SOUTH
1082,548,2025-05-07 18:58:53,DELIVERED,NORTH
1083,158,2024-10-18 06:27:37,SHIPPED,NORTH
1084,546,2024-09-09 21:38:08,PLACED,CENTRAL
1085,106,2024-11-19 09:39:16,DELIVERED,CENTRAL
1086,,2025-01-20 22:45:37,SHIPPED,SOUTH
1087,245,2024-10-02 16:00:06,DELIVERED,NORTH
1088,197,2024-04-06 01:36:06,CANCELLED,SOUTH
1089,46,2025-06-18 08:36:16,CANCELLED,EAST
1090,195,2025-05-11 14:22:39,DELIVERED,WEST
1091,219,2023-10-20 05:50:43,SHIPPED,WEST
1092,13,2025-05-02 13:44:28,SHIPPED,EAST
1093,378,2025-02-22 12:46:13,SHIPPED,EAST
1094,512,2025-06-29 17:23:50,DELIVERED,CENTRAL
1095,98,2025-05-10 22:20:02,DELIVERED,WEST
1096,137,2024-07-12 21:47:46,DELIVERED,EAST
1097,494,2024-03-01 10:32:33,DELIVERED,CENTRAL
1098,524,2025-03-18 18:44:59,DELIVERED,NORTH
1099,128,2024-05-31 21:21:20,DELIVERED,SOUTH
1100,62,2024-03-25 20:13:12,DELIVERED,SOUTH
1101,39,2024-11-29 21:50:02,DELIVERED,WEST
1102,337,2025-02-05 01:43:46,DELIVERED,NORTH
1103,425,2025-05-22 16:13:49,DELIVERED,SOUTH
1104,340,2024-05-02 04:55:14,DELIVERED,SOUTH
1105,228,2025-01-29 07:07:10,DELIVERED,SOUTH
1106,7,2024-08-22 02:16:22,PLACED,SOUTH
1107,145,2024-09-19 07:28:06,SHIPPED,CENTRAL
1108,210,2024-06-10 13:08:24,DELIVERED,WEST
1109,203,2024-09-27 05:43:55,DELIVERED,EAST
1110,460,2024-07-29 10:23:12,DELIVERED,NORTH
1111,369,2024-12-14 07:48:54,DELIVERED,WEST
1112,444,2024-08-28 01:47:06,DELIVERED,NORTH
1113,438,2024-06-27 15:34:22,RETURNED,CENTRAL
1114,567,2024-12-28 09:42:17,DELIVERED,EAST
1115,385,2025-05-12 07:32:38,PLACED,SOUTH
1116,201,2023-10-20 04:16:22,PLACED,CENTRAL
1117,384,2025-06-27 17:10:12,DELIVERED,WEST
1118,383,2025-02-20 03:29:17,DELIVERED,CENTRAL
1119,40,2025-06-27 11:29:28,RETURNED,SOUTH
1120,447,2025-04-24 13:35:25,DELIVERED,EAST
1121,501,2025-06-29 15:36:36,DELIVERED,WEST
1122,253,2024-05-04 05:47:05,RETURNED,EAST
1123,29,2025-05-24 08:35:43,DELIVERED,SOUTH
1124,593,2025-06-12 15:57:41,PLACED,NORTH
1125,394,2025-06-18 15:39:27,RETURNED,NORTH
1126,194,2025-06-28 04:58:09,CANCELLED,EAST
1127,513,2025-06-19 01:47:47,DELIVERED,EAST
1128,92,2025-04-13 05:15:14,DELIVERED,EAST
1129,276,2024-05-09 17:50:21,DELIVERED,EAST
1130,,2023-10-09 19:10:44,PLACED,NORTH
1131,428,2025-06-11 18:00:02,DELIVERED,WEST
1132,384,2025-05-29 02:20:36,SHIPPED,SOUTH
1133,113,2024-12-07 00:55:33,SHIPPED,SOUTH
1134,188,2024-07-11 00:59:33,RETURNED,WEST
1135,112,2024-06-30 00:48:56,PLACED,NORTH
1136,351,2024-11-19 12:30:47,DELIVERED,NORTH
1137,,2023-12-24 16:06:16,PLACED,CENTRAL
1138,43,2024-03-29 05:15:46,DELIVERED,WEST
1139,273,2025-05-27 10:19:12,DELIVERED,WEST
1140,352,2025-06-19 07:15:44,RETURNED,WEST
1141,59,2025-06-25 09:15:03,DELIVERED,NORTH
1142,,2025-04-07 04:04:11,DELIVERED,SOUTH
1143,,2023-09-04 10:55:12,DELIVERED,SOUTH
1144,487,2025-06-17 22:41:33,SHIPPED,EAST
1145,,2024-03-06 18:43:09,RETURNED,EAST
1146,240,2025-04-22 08:24:30,DELIVERED,NORTH
1147,488,2025-06-24 16:09:51,RETURNED,WEST
1148,200,2025-05-18 21:35:25,CANCELLED,CENTRAL
1149,,2024-06-21 17:59:44,DELIVERED,CENTRAL
1150,479,2024-02-16 12:43:55,RETURNED,WEST
1151,247,2024-07-04 00:29:04,DELIVERED,NORTH
1152,30,2024-06-03 11:00:07,DELIVERED,WEST
1153,226,2024-11-18 02:32:38,RETURNED,NORTH
1154,548,2025-06-16 01:23:17,DELIVERED,SOUTH
1155,67,2025-03-14 07:05:46,DELIVERED,WEST
1156,576,2025-05-31 10:11:45,SHIPPED,NORTH
1157,115,2024-07-03 05:40:45,DELIVERED,SOUTH
1158,119,2024-10-15 22:29:35,CANCELLED,WEST
1159,2,2024-08-05 09:42:42,DELIVERED,WEST
1160,328,2025-06-28 08:39:06,DELIVERED,SOUTH
1161,228,2024-01-05 18:54:20,DELIVERED,WEST
1162,304,2024-04-24 00:40:14,DELIVERED,CENTRAL
1163,36,2024-10-14 03:56:17,DELIVERED,NORTH
1164,588,2024-08-24 11:50:11,SHIPPED,EAST
1165,386,2024-03-06 16:20:45,DELIVERED,SOUTH
1166,231,2025-05-04 00:08:06,RETURNED,SOUTH
1167,402,2025-03-31 01:54:55,DELIVERED,SOUTH
1168,562,2025-04-02 08:21:59,DELIVERED,EAST
1169,401,2024-11-05 21:26:27,DELIVERED,SOUTH
1170,562,2025-04-02 22:13:31,DELIVERED,CENTRAL
1171,56,2025-02-20 02:10:30,SHIPPED,SOUTH
1172,495,2025-04-23 06:16:09,SHIPPED,SOUTH
1173,10,2024-10-09 08:22:40,DELIVERED,SOUTH
1174,438,2024-09-01 15:54:08,PLACED,WEST
1175,54,2023-11-05 03:30:13,DELIVERED,CENTRAL
1176,153,2025-02-20 18:59:38,SHIPPED,WEST
1177,177,2025-06-22 20:16:54,DELIVERED,NORTH
1178,392,2024-04-29 18:23:55,DELIVERED,NORTH
1179,85,2024-04-11 19:12:21,DELIVERED,CENTRAL
1180,587,2025-06-19 04:39:06,DELIVERED,NORTH
1181,186,2024-07-20 05:31:51,DELIVERED,WEST
1182,129,2025-04-24 15:42:53,DELIVERED,CENTRAL
1183,21,2025-01-13 20:53:58,DELIVERED,CENTRAL
1184,532,2025-06-27 02:18:44,CANCELLED,NORTH
1185,213,2025-01-09 13:33:29,DELIVERED,SOUTH
1186,,2024-05-13 09:01:30,SHIPPED,SOUTH
1187,166,2023-09-12 05:06:02,CANCELLED,NORTH
1188,128,2024-11-01 03:17:18,RETURNED,SOUTH
1189,1,2025-01-13 10:40:09,RETURNED,CENTRAL
1190,301,2025-06-08 23:56:54,SHIPPED,WEST
1191,536,2025-01-19 11:56:20,DELIVERED,NORTH
1192,46,01-06-2025 00:29:01,SHIPPED,SOUTH
1193,566,2024-09-10 19:16:36,DELIVERED,CENTRAL
1194,564,2025-03-21 12:14:02,DELIVERED,SOUTH
1195,86,2025-03-19 08:33:42,RETURNED,SOUTH
1196,73,2025-06-15 12:00:03,RETURNED,SOUTH
1197,578,2024-10-07 09:59:04,SHIPPED,WEST
1198,254,2024-03-21 05:09:47,DELIVERED,CENTRAL
1199,338,2025-05-28 14:53:12,RETURNED,EAST
1200,232,07-07-2024 13:08:45,DELIVERED,SOUTH
1201,108,2025-06-03 23:36:21,SHIPPED,EAST
1202,502,2023-10-18 05:00:18,DELIVERED,EAST
1203,102,2023-09-23 06:06:01,RETURNED,WEST
1204,545,2024-09-12 11:54:20,CANCELLED,WEST
1205,266,2025-01-24 20:15:41,DELIVERED,SOUTH
1206,582,2024-10-30 16:08:10,DELIVERED,EAST
1207,256,2025-06-23 07:17:21,SHIPPED,EAST
1208,515,2024-10-27 18:42:21,DELIVERED,SOUTH
1209,90,2025-01-28 09:56:36,DELIVERED,NORTH
1210,79,2025-01-20 05:18:16,SHIPPED,NORTH
1211,293,2025-06-09 14:34:18,CANCELLED,NORTH
1212,435,2025-04-25 22:24:19,DELIVERED,WEST
1213,546,2024-06-30 20:25:10,DELIVERED,NORTH
1214,548,2025-04-20 00:11:53,DELIVERED,CENTRAL
1215,44,2025-06-24 17:49:14,SHIPPED,CENTRAL
1216,180,2023-11-29 08:22:57,SHIPPED,EAST
1217,433,2025-06-12 05:14:02,DELIVERED,NORTH
1218,256,2025-06-29 04:07:11,CANCELLED,EAST
1219,301,2025-05-01 16:54:50,DELIVERED,CENTRAL
1220,313,2024-06-28 12:26:48,CANCELLED,WEST
1221,7,2025-03-24 01:09:27,DELIVERED,NORTH
1222,,2025-04-22 10:27:40,DELIVERED,NORTH
1223,504,2024-09-26 17:14:51,DELIVERED,SOUTH
1224,500,2025-06-13 04:01:32,DELIVERED,SOUTH
1225,384,2025-06-09 01:23:04,CANCELLED,CENTRAL
1226,112,2025-01-27 15:34:33,DELIVERED,SOUTH
1227,445,2025-02-26 03:04:39,CANCELLED,SOUTH
1228,292,2023-11-19 06:25:55,DELIVERED,EAST
1229,165,2025-04-22 10:57:28,DELIVERED,EAST
1230,501,2025-06-21 09:52:51,DELIVERED,SOUTH
1231,410,2024-07-05 19:19:19,DELIVERED,WEST
1232,111,2024-01-14 10:18:20,DELIVERED,NORTH
1233,243,2023-12-30 10:05:34,DELIVERED,CENTRAL
1234,445,2025-05-29 05:51:41,DELIVERED,WEST
1235,157,2025-05-09 05:05:21,SHIPPED,NORTH
1236,254,2025-06-21 13:17:59,SHIPPED,NORTH
1237,515,2024-08-06 17:35:37,CANCELLED,SOUTH
1238,136,15-05-2025 23:03:27,RETURNED,SOUTH
1239,205,2025-01-22 15:47:23,DELIVERED,CENTRAL
1240,237,2024-08-10 06:11:24,DELIVERED,CENTRAL
1241,53,2024-07-28 08:22:35,DELIVERED,EAST
1242,253,2024-07-03 10:15:58,SHIPPED,NORTH
1243,330,2025-04-28 03:53:13,DELIVERED,CENTRAL
1244,190,2025-03-07 23:37:51,DELIVERED,EAST
1245,14,2025-02-16 11:19:31,CANCELLED,EAST
1246,371,2025-06-11 10:05:53,DELIVERED,EAST
1247,394,2025-06-11 02:48:57,SHIPPED,CENTRAL
1248,196,2024-05-26 20:25:45,RETURNED,NORTH
1249,352,2025-06-18 15:14:43,RETURNED,SOUTH
1250,158,2023-12-15 00:41:53,DELIVERED,EAST
1251,574,2025-04-21 21:26:20,DELIVERED,NORTH
1252,70,2025-04-22 00:25:43,RETURNED,CENTRAL
1253,171,2025-04-30 08:15:30,RETURNED,EAST
1254,,2024-08-13 18:15:45,RETURNED,SOUTH
1255,408,2024-09-27 11:57:05,CANCELLED,NORTH
1256,522,2024-11-09 09:04:58,DELIVERED,CENTRAL
1257,189,2023-11-10 19:07:08,SHIPPED,NORTH
1258,526,2024-09-15 18:02:07,DELIVERED,EAST
1259,226,2024-12-18 04:37:10,DELIVERED,SOUTH
1260,547,2023-12-24 00:40:57,DELIVERED,EAST
1261,277,2024-10-18 00:12:03,SHIPPED,SOUTH
1262,2,2025-04-24 19:37:42,DELIVERED,EAST
1263,563,2024-02-13 02:01:42,DELIVERED,CENTRAL
1264,59,2025-04-18 13:09:47,CANCELLED,SOUTH
1265,287,2023-12-25 06:35:01,PLACED,CENTRAL
1266,392,2025-02-17 20:10:34,DELIVERED,CENTRAL
1267,453,2024-10-10 09:00:35,SHIPPED,WEST
1268,238,2025-06-23 20:35:05,DELIVERED,WEST
1269,186,2024-09-16 19:39:08,CANCELLED,SOUTH
1270,185,2025-06-20 23:28:22,DELIVERED,SOUTH
1271,193,2025-04-06 11:40:46,DELIVERED,WEST
1272,413,2023-11-13 20:29:36,SHIPPED,NORTH
1273,387,29-04-2024 06:06:09,CANCELLED,NORTH
1274,86,2025-03-21 23:22:10,DELIVERED,NORTH
1275,10,2024-03-24 14:18:05,CANCELLED,NORTH
1276,492,2025-05-11 04:18:26,CANCELLED,EAST
1277,159,2025-01-23 16:27:47,DELIVERED,CENTRAL
1278,46,2025-05-18 23:34:37,SHIPPED,WEST
1279,230,2025-01-26 15:51:07,DELIVERED,EAST
1280,232,2025-05-22 14:27:59,CANCELLED,NORTH
1281,113,2024-06-14 09:24:07,RETURNED,EAST
1282,342,2024-01-07 22:13:19,RETURNED,NORTH
1283,155,2025-06-08 15:27:50,DELIVERED,SOUTH
1284,154,2025-04-20 03:26:19,DELIVERED,EAST
1285,107,2025-02-02 06:46:20,DELIVERED,EAST
1286,79,2024-10-19 20:18:27,RETURNED,SOUTH
1287,400,2025-04-30 23:00:20,DELIVERED,WEST
1288,116,2025-05-08 19:46:19,DELIVERED,SOUTH
1289,131,2025-03-20 07:35:11,DELIVERED,WEST
1290,424,2025-04-28 16:39:08,DELIVERED,SOUTH
1291,563,2024-08-12 02:39:30,DELIVERED,CENTRAL
1292,394,2025-06-11 00:42:39,DELIVERED,CENTRAL
1293,225,2025-04-06 22:36:55,PLACED,NORTH
1294,486,2024-09-06 18:20:52,PLACED,EAST
1295,143,2024-04-08 21:33:20,CANCELLED,CENTRAL
1296,432,2025-02-17 04:14:22,SHIPPED,SOUTH
1297,147,2024-03-21 04:22:44,DELIVERED,WEST
1298,109,2025-06-27 05:37:16,CANCELLED,SOUTH
1299,,2024-03-10 16:38:44,SHIPPED,NORTH
1300,427,2025-02-16 01:43:58,DELIVERED,SOUTH
1301,307,2025-05-12 07:13:06,DELIVERED,NORTH
1302,160,2024-11-29 07:14:52,PLACED,SOUTH
1303,12,2025-01-06 21:15:28,DELIVERED,WEST
1304,265,2025-04-23 04:02:00,DELIVERED,WEST
1305,279,2024-11-20 16:54:37,RETURNED,SOUTH
1306,411,2025-04-28 09:54:21,DELIVERED,CENTRAL
1307,80,2025-06-27 16:26:30,DELIVERED,WEST
1308,169,2024-12-13 05:34:36,DELIVERED,SOUTH
1309,107,2024-11-19 05:13:42,DELIVERED,EAST
1310,,2024-01-06 04:43:06,SHIPPED,SOUTH
1311,317,2024-07-13 19:47:53,DELIVERED,NORTH
1312,88,2024-09-30 19:51:31,DELIVERED,WEST
1313,,2024-01-31 08:12:06,DELIVERED,EAST
1314,408,2024-10-01 12:42:13,DELIVERED,EAST
1315,100,2025-06-07 02:00:49,DELIVERED,NORTH
1316,154,2024-08-13 04:45:47,DELIVERED,CENTRAL
1317,39,2025-01-09 08:13:02,DELIVERED,NORTH
1318,96,2025-01-20 22:23:22,CANCELLED,SOUTH
1319,165,2024-12-15 14:52:22,DELIVERED,CENTRAL
1320,350,2025-04-21 18:49:04,DELIVERED,EAST
1321,442,2024-03-29 01:53:40,DELIVERED,WEST
1322,77,2025-04-24 19:07:15,RETURNED,NORTH
1323,147,2025-01-17 05:11:24,DELIVERED,NORTH
1324,466,2024-10-20 20:04:12,DELIVERED,NORTH
1325,373,2025-06-20 03:42:14,SHIPPED,WEST
1326,485,2024-05-01 20:40:34,DELIVERED,SOUTH
1327,583,10-04-2025 05:48:26,CANCELLED,WEST
1328,133,2024-07-30 09:37:24,CANCELLED,EAST
1329,424,2025-03-22 11:43:30,CANCELLED,NORTH
1330,59,2025-05-10 21:30:31,DELIVERED,CENTRAL
1331,,2025-03-24 14:11:13,DELIVERED,CENTRAL
1332,75,2024-04-17 05:58:38,DELIVERED,NORTH
1333,480,2025-03-23 12:23:21,CANCELLED,NORTH
1334,111,2024-11-01 07:35:19,SHIPPED,EAST
1335,351,2025-05-15 20:35:53,DELIVERED,NORTH
1336,40,2025-05-21 22:07:52,DELIVERED,SOUTH
1337,33,2025-03-13 10:26:51,PLACED,EAST
1338,485,2024-03-29 18:27:09,CANCELLED,WEST
1339,181,2024-02-21 22:15:16,DELIVERED,NORTH
1340,463,2025-02-18 00:05:28,DELIVERED,EAST
1341,56,2024-11-29 21:36:53,DELIVERED,EAST
1342,358,2025-04-04 18:18:18,DELIVERED,SOUTH
1343,448,2024-09-30 11:56:42,DELIVERED,NORTH
1344,204,2024-04-18 10:27:34,DELIVERED,SOUTH
1345,325,2025-01-01 18:06:54,DELIVERED,SOUTH
1346,325,2025-01-21 01:26:47,DELIVERED,EAST
1347,4,2025-02-22 23:30:50,CANCELLED,WEST
1348,593,22-02-2025 22:07:53,DELIVERED,SOUTH
1349,560,2024-05-21 00:20:51,SHIPPED,SOUTH
1350,591,2023-07-14 03:53:42,DELIVERED,EAST
1351,515,2024-06-23 21:25:18,DELIVERED,WEST
1352,361,2025-05-15 09:25:23,DELIVERED,EAST
1353,181,2024-12-09 09:05:28,SHIPPED,CENTRAL
1354,447,2025-05-19 02:12:50,DELIVERED,WEST
1355,102,2023-10-24 01:21:30,SHIPPED,NORTH
1356,422,2023-10-10 12:38:51,DELIVERED,CENTRAL
1357,455,2025-02-25 11:40:09,PLACED,EAST
1358,217,2024-07-20 02:46:21,DELIVERED,NORTH
1359,481,2024-06-02 15:44:24,DELIVERED,WEST
1360,406,2023-09-28 21:46:11,DELIVERED,CENTRAL
1361,271,2025-02-21 09:08:41,DELIVERED,WEST
1362,5,03-10-2024 23:53:46,PLACED,EAST
1363,532,2025-06-29 22:51:08,DELIVERED,SOUTH
1364,441,2025-01-24 22:01:45,DELIVERED,CENTRAL
1365,53,2025-02-25 19:58:19,RETURNED,WEST
1366,178,2025-05-12 06:40:14,DELIVERED,WEST
1367,130,2025-06-12 11:30:07,DELIVERED,WEST
1368,267,2024-09-09 12:57:57,SHIPPED,NORTH
1369,,2023-06-09 23:05:10,DELIVERED,NORTH
1370,557,2024-07-21 04:25:33,PLACED,SOUTH
1371,367,2025-03-10 05:24:36,CANCELLED,EAST
1372,252,2025-06-15 01:43:27,DELIVERED,EAST
1373,282,2025-05-20 00:39:33,DELIVERED,CENTRAL
1374,114,2025-06-19 13:50:42,SHIPPED,SOUTH
1375,185,2024-04-16 01:29:28,CANCELLED,SOUTH
1376,503,2023-12-27 01:18:27,DELIVERED,NORTH
1377,430,2025-02-28 20:48:43,DELIVERED,WEST
1378,185,23-09-2024 01:11:47,SHIPPED,CENTRAL
1379,33,2024-09-06 12:26:58,RETURNED,WEST
1380,560,2024-01-16 21:28:41,DELIVERED,NORTH
1381,31,09-06-2025 00:51:49,DELIVERED,SOUTH
1382,374,2025-01-22 06:57:10,PLACED,SOUTH
1383,130,2025-05-31 23:45:56,SHIPPED,NORTH
1384,565,2024-11-13 14:32:19,CANCELLED,WEST
1385,410,2025-05-28 09:48:53,SHIPPED,EAST
1386,106,2025-04-18 07:59:31,DELIVERED,SOUTH
1387,500,2025-06-23 12:30:55,DELIVERED,EAST
1388,111,2025-04-13 16:48:41,SHIPPED,EAST
1389,66,2025-01-26 01:29:10,PLACED,CENTRAL
1390,420,2024-10-06 23:22:18,CANCELLED,CENTRAL
1391,31,2025-04-29 03:09:13,DELIVERED,SOUTH
1392,75,2024-04-11 03:19:24,DELIVERED,EAST
1393,327,2025-03-01 02:48:08,SHIPPED,CENTRAL
1394,239,2025-06-19 15:10:45,DELIVERED,SOUTH
1395,106,2025-03-31 17:01:41,DELIVERED,NORTH
1396,432,2025-05-03 00:24:35,DELIVERED,SOUTH
1397,,2024-06-18 15:36:07,RETURNED,WEST
1398,464,2025-06-12 07:23:32,DELIVERED,SOUTH
1399,292,2023-11-01 20:29:33,CANCELLED,NORTH
1400,292,2024-01-28 19:05:56,DELIVERED,CENTRAL
1401,41,2024-05-16 01:24:10,PLACED,NORTH
1402,426,2025-03-11 18:25:32,DELIVERED,EAST
1403,570,2025-05-05 15:50:27,DELIVERED,WEST
1404,466,2024-12-29 14:13:50,RETURNED,NORTH
1405,106,2024-02-12 17:58:16,CANCELLED,SOUTH
1406,331,2025-04-23 09:42:35,PLACED,EAST
1407,551,2024-12-01 22:03:24,CANCELLED,EAST
1408,45,24-06-2025 16:08:12,DELIVERED,EAST
1409,389,2024-11-03 19:45:45,RETURNED,CENTRAL
1410,130,2025-06-03 12:02:58,DELIVERED,WEST
1411,126,2025-05-30 15:47:51,DELIVERED,WEST
1412,330,2025-06-19 17:34:28,DELIVERED,EAST
1413,362,2025-05-29 10:52:10,SHIPPED,SOUTH
1414,77,2025-05-28 00:30:53,PLACED,SOUTH
1415,395,2024-04-09 23:02:05,DELIVERED,CENTRAL
1416,527,2025-03-20 20:21:32,DELIVERED,WEST
1417,517,2025-01-14 12:24:48,SHIPPED,EAST
1418,464,2025-06-28 22:13:44,DELIVERED,NORTH
1419,169,2025-03-21 06:48:55,DELIVERED,NORTH
1420,110,2025-05-02 16:46:57,CANCELLED,SOUTH
1421,488,2025-06-26 01:13:12,DELIVERED,NORTH
1422,87,2024-06-30 06:59:42,SHIPPED,CENTRAL
1423,342,2023-11-18 06:55:10,DELIVERED,NORTH
1424,433,2025-04-14 15:47:12,DELIVERED,CENTRAL
1425,506,2025-05-02 16:56:13,DELIVERED,SOUTH
1426,225,2025-04-12 08:48:52,PLACED,EAST
1427,545,2023-09-28 11:22:22,CANCELLED,WEST
1428,104,2024-01-10 19:00:53,CANCELLED,EAST
1429,176,2025-05-18 03:30:45,DELIVERED,CENTRAL
1430,4,2024-10-07 14:24:15,RETURNED,CENTRAL
1431,313,2024-12-03 08:11:22,DELIVERED,SOUTH
1432,467,2024-07-10 03:58:15,DELIVERED,WEST
1433,182,2024-07-24 22:11:18,SHIPPED,NORTH
1434,486,2024-05-26 18:45:43,SHIPPED,NORTH
