item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return,invalid_discount
5538,1870,46,2,5374.81,0,False,False
70,24,50,3,9369.67,25,False,False
2422,819,35,6,25340.14,20,False,False
2549,862,124,1,20480.87,40,False,False
1396,472,143,5,26406.64,20,False,False
3372,1131,125,-3,31788.33,0,True,False
4025,1352,126,1,21246.31,25,False,False
5388,1826,84,6,13935.35,20,False,False
6267,2112,12,1,20275.14,25,False,False
141,49,66,6,9502.2,0,False,False
3109,1047,24,2,12619.26,30,False,False
3290,1105,91,4,20096.36,30,False,False
4926,1670,130,-3,5581.48,0,True,False
1949,655,12,3,19866.03,0,False,False
4345,1464,117,2,11925.55,10,False,False
4993,1696,104,3,355.5,20,False,False
6409,2159,29,3,24857.68,0,False,False
1702,578,114,5,3548.51,40,False,False
4186,1406,26,6,8632.61,10,False,False
4777,1618,117,4,9814.05,25,False,False
4802,1626,91,6,26355.01,25,False,False
3180,1071,97,3,29756.66,40,False,False
2110,710,35,1,26715.96,5,False,False
6029,2032,117,6,9409.5,0,False,False
2473,836,18,5,28096.09,40,False,False
460,154,38,6,5750.01,20,False,False
1303,438,138,1,20564.55,0,False,False
5230,1772,15,6,32935.88,15,False,False
3565,1196,136,5,32124.42,30,False,False
2699,912,117,1,11645.75,0,False,False
1204,401,103,2,6268.58,30,False,False
6289,2119,111,3,19604.28,30,False,False
4542,1540,12,6,17025.19,0,False,False
1251,419,6,5,21163.7,5,False,False
222,78,33,1,1262.96,20,False,False
742,246,147,5,8587.03,10,False,False
581,192,33,5,946.71,25,False,False
2079,701,48,2,13505.5,10,False,False
4787,1620,104,6,352.12,10,False,False
4800,1625,94,4,2120.24,0,False,False
4878,1652,48,5,12228.47,5,False,False
3958,1329,49,3,7212.18,30,False,False
2766,935,130,6,5304.07,20,False,False
6461,2176,50,3,9875.98,0,False,False
281,95,55,1,2848.56,10,False,False
2969,1004,84,4,10342.87,40,False,False
5690,1917,50,6,8439.0,10,False,False
168,58,25,5,27228.34,0,False,False
2646,894,70,6,21874.66,40,False,False
5217,1767,8,6,26731.2,0,False,False
3331,1118,87,5,28222.68,5,False,False
5444,1840,61,5,28704.75,0,False,False
3351,1124,106,4,19586.1,0,False,False
6287,2119,64,2,24209.89,25,False,False
5442,1840,55,6,2204.87,0,False,False
1007,331,40,1,11124.15,40,False,False
983,324,93,2,26639.96,10,False,False
1705,580,63,4,20751.39,25,False,False
2465,833,54,1,21170.56,0,False,False
3162,1066,9,5,31752.89,0,False,False
1988,670,1,4,19170.58,40,False,False
2062,695,40,1,13513.3,20,False,False
6089,2053,55,2,2830.66,30,False,False
593,195,75,1,5928.83,20,False,False
5255,1778,74,4,10875.73,40,False,False
3122,1050,39,-3,25405.69,15,True,False
3107,1047,145,1,13345.4,15,False,False
3675,1233,111,5,20310.59,10,False,False
2741,926,123,3,13967.37,15,False,False
5582,1884,143,2,30342.6,30,False,False
1812,613,49,6,8421.83,5,False,False
2579,871,10,3,25014.45,0,False,False
334,113,137,2,1396.9,0,False,False
3506,1175,103,1,6537.09,10,False,False
682,226,142,3,30616.42,0,False,False
5684,1915,31,4,37799.53,5,False,False
4515,1531,41,1,14287.58,30,False,False
385,130,31,5,32441.73,0,False,False
5677,1914,85,4,18963.76,0,False,False
4610,1563,104,2,333.01,10,False,False
655,217,85,6,19031.43,10,False,False
2739,926,74,3,9927.97,0,False,False
1335,449,83,1,26939.68,10,False,False
6380,2147,71,6,22080.56,0,False,False
1939,652,75,4,8195.26,0,False,False
3262,1096,71,2,26607.02,30,False,False
958,316,56,1,11077.38,40,False,False
945,312,40,3,14651.32,0,False,False
6055,2039,63,4,18899.94,20,False,False
5809,1957,18,1,24243.6,20,False,False
359,122,92,2,28782.21,20,False,False
2789,945,43,6,11266.2,0,False,False
3583,1201,19,1,11505.95,0,False,False
3772,1266,61,4,26782.73,10,False,False
6323,2130,79,6,5365.68,0,False,False
6408,2159,27,3,9961.56,20,False,False
3743,1257,5,3,9202.08,20,False,False
6066,2044,42,4,4615.14,10,False,False
4429,1495,146,2,15404.52,5,False,False
3840,1290,28,5,4943.12,0,False,False
463,154,39,4,25767.69,0,False,False
3602,1207,31,6,36642.79,30,False,False
4127,1387,108,2,31403.2,10,False,False
5059,1719,32,1,30129.85,25,False,False
2895,982,143,4,30063.44,15,False,False
6121,2062,130,3,5867.86,0,False,False
3570,1197,56,4,8757.77,10,False,False
5536,1869,144,5,29923.94,40,False,False
6377,2147,56,1,9323.66,5,False,False
4313,1452,92,3,26147.22,15,False,False
349,118,101,2,6536.77,30,False,False
5270,1782,131,2,16039.35,15,False,False
2426,820,117,5,10223.7,0,False,False
6450,2173,140,2,13254.02,5,False,False
2954,1000,123,2,17170.58,25,False,False
5294,1794,140,4,15859.16,0,False,False
2097,705,7,2,4639.57,0,False,False
5955,2007,63,6,20918.24,30,False,False
1469,499,125,6,29824.14,0,False,False
1953,657,39,4,33020.36,0,False,False
838,278,16,4,3454.8,0,False,False
821,270,6,4,21721.25,15,False,False
6142,2071,101,4,6987.86,5,False,False
2706,915,3,2,898.24,40,False,False
5490,1855,41,6,16472.65,0,False,False
1418,481,50,2,10014.03,0,False,False
5274,1784,76,4,22404.53,30,False,False
798,263,118,1,12164.02,20,False,False
1071,351,139,2,2049.45,25,False,False
3490,1170,77,1,17430.4,0,False,False
1069,351,124,5,19498.91,25,False,False
2884,979,132,3,14633.05,40,False,False
842,279,33,1,1145.52,5,False,False
1923,647,74,5,9579.57,40,False,False
3200,1079,99,3,21093.29,0,False,False
1370,462,105,2,9888.42,15,False,False
4980,1692,40,4,11504.69,0,False,False
3835,1289,62,3,33061.25,15,False,False
4580,1554,116,1,7150.69,20,False,False
3186,1074,25,3,31398.65,20,False,False
2902,983,20,6,24068.25,0,False,False
2402,815,10,2,24968.43,5,False,False
5537,1870,95,5,13869.95,0,False,False
1061,349,53,3,11755.23,0,False,False
3125,1052,9,6,23987.17,5,False,False
5500,1858,113,2,20548.73,20,False,False
4051,1362,142,5,29829.0,10,False,False
564,186,25,1,33578.64,20,False,False
2696,910,22,1,3981.26,30,False,False
316,108,73,4,25452.88,40,False,False
6169,2080,102,6,1274.39,0,False,False
1451,491,112,-3,27186.58,25,True,False
923,304,26,5,8234.26,10,False,False
4391,1480,16,2,2796.67,20,False,False
4153,1397,33,1,1030.9,0,False,False
45,15,26,1,7935.74,40,False,False
80,29,71,2,24281.55,0,False,False
510,170,30,5,19313.26,25,False,False
3787,1271,108,2,28512.89,0,False,False
2038,686,58,2,9887.97,0,False,False
4072,1370,19,1,11446.53,0,False,False
6093,2055,14,4,1037.93,0,False,False
2146,721,145,5,11184.52,15,False,False
5292,1794,113,3,18180.88,20,False,False
5063,1720,1,6,17370.78,0,False,False
118,42,98,4,8000.01,30,False,False
4557,1546,63,1,20501.6,15,False,False
5972,2014,73,5,22757.95,0,False,False
5070,1722,63,5,22282.51,20,False,False
2756,931,135,6,9175.77,0,False,False
5552,1874,133,2,14726.38,40,False,False
1592,541,112,1,27797.25,0,False,False
1535,520,5,3,8209.08,30,False,False
3362,1128,125,6,28271.87,0,False,False
5178,1754,94,1,1941.15,0,False,False
2689,909,88,1,33383.73,30,False,False
5099,1732,102,3,1116.16,0,False,False
3815,1281,126,-1,23202.51,0,True,False
1704,580,73,4,27988.76,0,False,False
559,185,77,2,19118.17,0,False,False
5783,1949,95,2,16999.08,25,False,False
3468,1164,51,4,383.01,40,False,False
5566,1880,100,5,6886.93,0,False,False
2389,810,81,1,6989.2,10,False,False
1677,568,128,3,19056.72,10,False,False
4949,1678,39,6,25243.75,0,False,False
3586,1202,57,3,3225.39,40,False,False
5868,1978,21,3,25967.69,25,False,False
4121,1386,10,2,23949.9,20,False,False
1985,668,76,6,28800.02,0,False,False
6463,2177,35,-2,23511.98,25,True,False
6515,2193,82,5,10565.99,5,False,False
6512,2192,34,4,8791.33,0,False,False
3399,1139,28,2,6204.37,25,False,False
2409,816,72,2,21561.97,25,False,False
1475,502,67,1,26712.77,10,False,False
4685,1589,138,4,18480.63,15,False,False
6250,2107,33,4,999.07,40,False,False
6372,2145,25,4,37613.6,0,False,False
5805,1956,46,5,5742.52,0,False,False
3473,1165,64,2,22528.72,5,False,False
4376,1474,83,6,21374.54,0,False,False
5980,2016,106,3,18196.05,0,False,False
2280,770,38,6,4568.23,5,False,False
3229,1088,100,4,9043.67,15,False,False
1076,353,25,3,31627.69,40,False,False
2220,748,12,5,15779.97,0,False,False
4386,1478,112,4,31735.7,40,False,False
704,235,57,5,3677.97,5,False,False
4687,1589,62,5,35243.61,15,False,False
4257,1433,57,4,3227.05,5,False,False
4803,1626,15,3,30419.57,20,False,False
3115,1049,125,2,27475.31,5,False,False
866,286,48,3,13137.96,20,False,False
462,154,13,6,28787.82,0,False,False
5488,1855,29,2,20949.46,25,False,False
2405,815,98,2,7157.5,0,False,False
3614,1211,102,3,1188.69,15,False,False
2747,928,47,6,12060.72,30,False,False
380,129,95,4,15578.63,0,False,False
4812,1631,105,2,12880.39,25,False,False
2793,946,76,1,26152.64,20,False,False
3513,1177,121,1,21179.6,0,False,False
122,43,36,1,27372.81,15,False,False
2693,910,129,4,29128.34,10,False,False
1553,528,4,6,14469.06,0,False,False
2373,804,108,4,30648.2,0,False,False
3212,1083,63,4,18587.85,0,False,False
4483,1516,121,5,20834.66,5,False,False
5571,1881,41,2,14090.36,30,False,False
5405,1830,123,5,16258.03,0,False,False
3665,1229,61,2,24923.53,30,False,False
4416,1490,94,6,1635.3,10,False,False
1909,643,92,3,26009.08,0,False,False
3110,1047,38,6,5341.08,0,False,False
1834,619,59,3,7183.98,10,False,False
3420,1145,111,5,20145.69,0,False,False
5393,1827,112,4,28041.79,25,False,False
1876,632,120,6,23106.67,0,False,False
6173,2082,95,-1,18597.45,30,True,False
2351,796,72,4,25648.94,20,False,False
198,69,102,1,1246.17,30,False,False
2484,838,35,2,23540.29,10,False,False
5592,1887,113,3,17410.51,10,False,False
6174,2082,33,6,1083.5,20,False,False
5473,1850,65,4,18384.71,0,False,False
1274,429,8,6,35018.6,5,False,False
6046,2036,70,4,18888.19,0,False,False
2893,981,133,4,15763.42,10,False,False
6347,2138,92,5,25943.14,30,False,False
1348,455,130,5,4931.65,0,False,False
1329,446,2,2,20255.31,20,False,False
4768,1615,52,1,31096.44,20,False,False
1815,613,115,6,27894.37,25,False,False
2242,756,63,1,20106.61,10,False,False
4576,1552,58,2,11108.05,5,False,False
5766,1941,71,3,28728.91,5,False,False
5848,1970,146,1,12321.34,20,False,False
2336,791,131,1,16929.52,20,False,False
1112,367,122,3,8463.97,20,False,False
1313,441,122,5,8452.52,30,False,False
1668,565,41,4,15439.9,5,False,False
3989,1338,19,3,11241.0,15,False,False
4473,1513,65,2,15588.81,15,False,False
4651,1577,121,4,18845.16,20,False,False
2105,708,33,4,934.79,30,False,False
6171,2082,110,2,629.98,25,False,False
3333,1119,38,1,4601.84,5,False,False
4519,1533,22,4,4726.09,10,False,False
2085,702,136,4,28800.42,40,False,False
2769,936,59,1,6373.71,30,False,False
5656,1908,6,3,22006.89,0,False,False
668,221,8,1,35381.57,0,False,False
6503,2187,128,1,16980.23,5,False,False
6349,2138,62,4,28669.46,20,False,False
6488,2184,113,5,16064.7,25,False,False
4906,1664,135,2,11375.61,5,False,False
5506,1859,37,-2,17004.52,25,True,False
1117,369,132,4,16819.67,25,False,False
3013,1019,42,1,5291.74,30,False,False
2460,831,68,1,31548.38,5,False,False
5030,1710,142,4,28115.01,40,False,False
1192,397,41,2,17861.01,0,False,False
5530,1868,69,3,7982.09,0,False,False
1073,352,13,4,23691.64,40,False,False
3905,1313,21,3,25770.94,5,False,False
6352,2139,12,4,14660.54,10,False,False
5072,1722,104,4,334.71,10,False,False
1504,511,34,5,8839.91,0,False,False
2011,679,38,6,5194.67,25,False,False
2528,854,129,2,32378.72,25,False,False
5014,1704,123,6,13921.67,0,False,False
2888,980,15,4,37697.41,0,False,False
3469,1164,121,5,19806.83,0,False,False
5738,1933,121,4,24190.06,0,False,False
4804,1627,28,2,6238.42,10,False,False
4647,1575,40,4,12025.99,25,False,False
5727,1930,48,1,15331.72,10,False,False
1853,625,49,6,8616.99,10,False,False
2681,906,22,5,3808.61,40,False,False
4288,1444,56,1,9140.43,20,False,False
418,139,17,5,21375.6,20,False,False
3480,1167,24,4,9890.45,15,False,False
2602,880,124,6,20074.42,10,False,False
1596,542,103,3,6253.84,0,False,False
3080,1038,29,2,20687.63,15,False,False
4450,1504,66,-2,9414.3,25,True,False
1320,444,31,4,33663.66,0,False,False
3078,1037,146,3,13387.02,10,False,False
4401,1484,49,3,7938.58,0,False,False
6161,2077,50,3,9743.16,0,False,False
3791,1272,126,4,24753.16,0,False,False
5824,1961,34,4,11410.83,0,False,False
1289,435,122,1,8411.59,10,False,False
221,77,106,1,20374.89,30,False,False
3566,1196,38,1,5247.95,0,False,False
395,133,117,1,11096.52,30,False,False
4820,1634,17,4,22455.87,0,False,False
2500,844,43,3,12569.97,40,False,False
6312,2126,53,4,12139.77,15,False,False
2313,785,131,1,12948.0,15,False,False
105,37,123,-2,17178.96,20,True,False
3485,1168,43,4,11219.3,5,False,False
5396,1828,126,4,21057.13,20,False,False
860,284,144,6,32437.04,10,False,False
979,324,117,2,9213.66,20,False,False
6239,2104,31,2,32140.94,0,False,False
3939,1324,50,5,10675.85,0,False,False
1177,392,130,4,4588.65,25,False,False
326,111,1,4,20056.03,15,False,False
5632,1899,138,2,21453.1,30,False,False
260,88,20,4,21062.67,0,False,False
3139,1058,40,2,12584.21,25,False,False
1022,337,72,6,24864.48,0,False,False
1874,632,135,2,11946.29,0,False,False
2356,798,44,6,33325.36,20,False,False
4434,1497,137,1,1881.48,0,False,False
1237,412,130,2,5335.94,30,False,False
2734,925,67,2,21978.26,30,False,False
2034,685,8,2,34421.45,15,False,False
368,125,1,4,18987.98,40,False,False
2246,757,14,5,826.17,25,False,False
4897,1661,66,1,9659.75,30,False,False
181,64,45,1,34544.32,5,False,False
2839,965,111,1,19279.8,0,False,False
2341,793,103,6,5757.75,0,False,False
5115,1736,84,1,10815.21,5,False,False
532,178,129,2,33662.95,25,False,False
5318,1804,31,6,35045.87,40,False,False
5517,1863,33,5,1135.64,0,False,False
2784,944,148,6,32913.21,25,False,False
2672,903,75,6,7303.24,0,False,False
1940,652,146,5,12329.77,15,False,False
4139,1392,39,1,29816.24,10,False,False
2254,760,126,6,25131.57,0,False,False
547,182,58,6,9959.68,40,False,False
587,193,112,3,29343.87,25,False,False
5653,1907,7,3,4320.93,25,False,False
5355,1815,62,4,33202.86,15,False,False
2458,831,126,5,25039.47,0,False,False
2654,897,134,2,2248.53,0,False,False
4551,1544,67,6,19986.94,10,False,False
6530,2197,115,4,30704.89,0,False,False
4454,1506,117,5,9504.69,15,False,False
6256,2109,112,5,24880.17,15,False,False
3898,1311,75,2,7226.68,0,False,False
2419,818,3,1,1052.58,30,False,False
1775,600,112,6,29658.46,0,False,False
3806,1278,26,6,7535.24,5,False,False
5347,1812,6,1,21927.33,5,False,False
3796,1274,99,4,22244.65,30,False,False
2516,851,105,5,10817.6,15,False,False
5982,2017,124,3,19299.96,40,False,False
5289,1793,20,3,21638.97,40,False,False
3425,1147,127,2,16320.7,40,False,False
2570,867,41,1,18527.84,0,False,False
5333,1808,138,3,17471.25,10,False,False
2337,792,97,5,36379.61,0,False,False
1202,401,39,1,30514.76,5,False,False
4838,1639,103,5,7248.11,25,False,False
3538,1185,117,2,11022.82,30,False,False
5061,1719,114,6,3793.76,15,False,False
4363,1470,49,2,7284.51,5,False,False
4154,1397,115,2,33766.53,10,False,False
3546,1188,49,5,6541.31,20,False,False
6501,2187,52,-1,27073.26,25,True,False
5575,1882,117,3,10142.35,15,False,False
3800,1276,67,3,26691.0,15,False,False
2238,755,101,1,6791.61,25,False,False
2991,1012,67,3,20794.48,40,False,False
985,325,5,3,7560.45,25,False,False
3878,1303,53,2,14091.21,40,False,False
2296,776,20,6,24310.18,0,False,False
3300,1108,9,3,24752.53,0,False,False
3088,1041,116,4,8218.61,5,False,False
4732,1606,59,6,7664.72,25,False,False
5705,1923,48,4,15256.38,0,False,False
4965,1684,15,6,36329.98,5,False,False
2447,826,126,4,25392.84,0,False,False
2757,931,125,2,29664.0,0,False,False
4652,1577,45,4,31856.68,10,False,False
400,134,34,5,10454.45,25,False,False
6378,2147,97,2,31990.01,5,False,False
5611,1893,20,4,22295.0,40,False,False
376,127,35,6,26776.9,0,False,False
5036,1712,103,6,7495.55,0,False,False
1931,650,5,1,10409.06,20,False,False
5708,1924,22,3,5070.92,20,False,False
2418,818,123,4,15189.21,0,False,False
5601,1890,60,5,1429.05,5,False,False
3816,1282,110,2,518.78,30,False,False
5621,1896,12,4,15189.48,10,False,False
5996,2021,132,1,18859.02,30,False,False
3569,1197,112,3,32102.07,15,False,False
3633,1218,25,2,33509.93,15,False,False
393,132,25,6,35548.82,10,False,False
4740,1608,82,-2,9020.03,0,True,False
5471,1850,106,4,20088.69,30,False,False
998,328,112,6,27480.76,0,False,False
1549,525,8,6,30564.6,10,False,False
2018,682,110,4,598.19,15,False,False
6063,2043,145,1,12599.32,20,False,False
551,183,140,2,12526.11,15,False,False
4347,1465,66,5,9049.81,25,False,False
3600,1206,48,3,12512.3,0,False,False
1566,532,66,6,9580.8,30,False,False
3360,1127,140,5,13043.71,25,False,False
2867,974,38,3,4880.57,5,False,False
1088,359,100,3,7699.7,5,False,False
4443,1500,66,2,11743.91,25,False,False
6007,2026,43,6,12703.49,40,False,False
2753,929,133,3,13654.91,0,False,False
3347,1123,67,2,23183.25,0,False,False
2380,806,87,6,23434.75,40,False,False
4997,1698,76,2,22816.01,25,False,False
4528,1535,12,1,19228.04,10,False,False
5436,1838,94,1,2103.4,15,False,False
919,303,58,4,12557.59,5,False,False
6246,2107,144,2,34442.83,0,False,False
3177,1071,98,1,7608.76,25,False,False
4096,1379,59,4,5815.69,0,False,False
756,250,2,5,24991.45,0,False,False
5090,1729,148,4,30452.96,25,False,False
716,238,8,1,35922.72,25,False,False
1371,462,8,2,28469.12,15,False,False
740,246,5,2,10459.33,30,False,False
647,215,32,3,22596.27,5,False,False
5561,1878,139,4,2436.53,25,False,False
5190,1759,30,3,18238.64,10,False,False
6382,2148,110,4,617.85,5,False,False
667,221,94,4,1577.9,40,False,False
2619,885,58,6,13487.63,25,False,False
2580,871,22,3,3972.49,30,False,False
6366,2143,70,5,17827.1,10,False,False
4073,1371,3,6,983.78,0,False,False
1,1,63,2,22940.16,30,False,False
1353,456,67,2,24962.7,0,False,False
1904,642,110,6,607.96,15,False,False
5580,1883,56,6,9043.98,0,False,False
583,192,132,2,15729.35,40,False,False
3836,1289,94,4,1766.02,0,False,False
419,140,24,4,10271.91,0,False,False
4589,1556,69,5,9677.95,0,False,False
6369,2144,34,5,9310.2,0,False,False
4778,1618,18,4,24267.5,0,False,False
1521,517,31,6,34992.83,0,False,False
2067,697,132,4,14544.94,10,False,False
752,248,57,4,3397.09,5,False,False
4201,1411,67,4,22354.34,10,False,False
5707,1924,78,6,14602.37,5,False,False
5234,1773,3,6,1077.37,25,False,False
4063,1364,15,5,29603.09,5,False,False
4680,1586,147,6,7009.41,30,False,False
903,297,115,4,29480.64,15,False,False
1597,542,33,1,1098.26,15,False,False
4553,1544,100,4,8262.59,0,False,False
4040,1358,3,5,1006.87,0,False,False
28,10,10,2,27869.19,20,False,False
3438,1153,83,2,25277.0,25,False,False
1669,566,27,1,10278.34,10,False,False
1628,551,139,1,2158.68,15,False,False
2821,957,54,2,18855.78,0,False,False
1227,410,104,4,423.52,30,False,False
6038,2035,110,5,538.17,40,False,False
3217,1085,116,4,8510.6,0,False,False
5407,1831,68,5,24314.62,25,False,False
2235,754,132,3,17177.88,5,False,False
2988,1011,137,6,1784.45,25,False,False
3474,1165,70,5,22599.73,15,False,False
4262,1434,87,1,26275.13,0,False,False
5688,1917,122,2,7742.99,0,False,False
4368,1472,88,-2,36016.66,0,True,False
2047,689,148,2,35934.93,15,False,False
2501,844,31,1,35905.93,30,False,False
5691,1918,69,3,8624.13,40,False,False
4583,1555,19,5,12375.62,0,False,False
1740,590,100,4,7125.89,20,False,False
679,225,123,3,16811.3,15,False,False
3575,1198,18,3,22525.58,5,False,False
5754,1938,73,1,23685.51,40,False,False
12,4,105,5,13434.88,10,False,False
1870,630,83,5,22097.96,0,False,False
4279,1441,129,4,35328.21,15,False,False
1691,574,145,1,10766.5,30,False,False
1358,458,137,4,1525.86,5,False,False
3455,1160,66,3,10064.6,20,False,False
6500,2186,144,3,30414.98,25,False,False
5532,1868,132,6,19469.56,0,False,False
2525,854,138,2,19774.53,25,False,False
1283,432,80,2,26605.55,0,False,False
5950,2005,21,1,25743.59,5,False,False
2627,887,129,3,26148.96,0,False,False
4503,1525,29,3,20588.19,5,False,False
4952,1679,147,3,8286.87,25,False,False
408,136,2,2,19654.28,0,False,False
5055,1717,40,-2,13569.0,40,True,False
1381,466,47,1,11824.84,15,False,False
3541,1186,25,3,32298.62,30,False,False
1148,382,147,1,7895.02,30,False,False
4319,1455,46,4,5383.36,0,False,False
1694,575,97,2,29240.77,30,False,False
2381,806,12,2,18684.18,25,False,False
3171,1069,86,3,14355.85,0,False,False
4365,1470,102,1,1308.26,15,False,False
2454,830,72,4,20915.82,20,False,False
1901,640,63,3,18519.74,10,False,False
1624,551,140,-1,14504.0,20,True,False
4074,1371,126,3,26252.07,0,False,False
3407,1141,126,4,25695.11,10,False,False
1497,509,45,6,31162.64,0,False,False
3529,1181,65,4,19416.13,30,False,False
1667,565,104,4,401.42,0,False,False
6293,2121,43,1,11841.7,15,False,False
5832,1965,102,5,1381.02,0,False,False
5087,1728,55,5,2844.96,20,False,False
19,7,53,1,11777.55,0,False,False
4084,1374,47,2,9589.69,30,False,False
4179,1404,37,3,14351.37,5,False,False
6343,2136,12,-2,16751.37,30,True,False
2773,938,34,6,11186.58,0,False,False
1325,445,99,3,24682.17,0,False,False
2720,919,79,5,5691.06,0,False,False
3681,1234,6,2,24477.51,0,False,False
5818,1960,67,1,19889.25,30,False,False
6228,2099,65,5,14639.34,40,False,False
1711,582,22,3,4830.71,0,False,False
4837,1639,39,3,25364.75,0,False,False
5570,1881,35,5,25775.59,40,False,False
6291,2120,110,3,639.67,30,False,False
3727,1250,49,5,7843.0,0,False,False
1755,594,17,2,23923.13,0,False,False
2226,751,51,4,366.58,20,False,False
4713,1600,121,2,24938.39,10,False,False
2081,701,114,3,3529.83,15,False,False
3153,1062,35,3,20353.38,20,False,False
4689,1590,110,4,492.79,30,False,False
3831,1288,2,1,24346.94,0,False,False
1710,581,114,5,3664.88,0,False,False
1429,483,47,2,12202.23,10,False,False
719,239,14,5,929.47,5,False,False
3371,1130,18,4,24538.08,30,False,False
2909,985,142,1,28449.53,5,False,False
3716,1247,6,2,18154.06,30,False,False
2276,767,26,2,8043.24,5,False,False
3117,1049,80,5,20804.15,5,False,False
1851,625,30,-2,20970.44,5,True,False
3094,1043,126,1,21388.48,5,False,False
803,265,112,6,27932.29,30,False,False
4138,1392,135,4,9197.03,0,False,False
1752,592,15,4,38580.35,0,False,False
1799,608,104,4,333.43,5,False,False
5627,1897,36,4,25025.49,10,False,False
853,281,44,2,26143.47,20,False,False
3763,1264,108,5,31964.25,30,False,False
3902,1312,111,6,20496.37,15,False,False
2042,688,122,1,8493.47,40,False,False
1223,408,58,6,10299.63,15,False,False
5050,1716,117,3,10045.6,5,False,False
308,104,100,2,8861.92,15,False,False
1217,406,79,-2,5382.71,40,True,False
3584,1201,56,3,10335.08,0,False,False
4631,1569,148,2,31584.16,25,False,False
2322,788,48,4,14599.42,0,False,False
3007,1017,126,6,25830.56,10,False,False
3671,1232,27,5,9535.03,30,False,False
5211,1766,121,3,24891.78,15,False,False
135,48,105,2,9895.37,5,False,False
2451,828,104,5,332.51,0,False,False
3462,1162,57,5,3068.45,0,False,False
5788,1951,140,2,14278.23,40,False,False
2972,1005,67,6,23609.74,0,False,False
3830,1288,29,4,22048.3,15,False,False
2450,828,67,5,22255.18,5,False,False
4731,1605,76,4,27914.47,5,False,False
5378,1822,93,3,21208.1,10,False,False
262,89,62,3,29077.56,0,False,False
654,217,72,1,22129.62,0,False,False
5416,1833,75,6,7706.13,0,False,False
5557,1876,120,4,21307.35,30,False,False
3837,1290,76,2,21436.16,10,False,False
1630,552,24,2,12475.64,5,False,False
5792,1952,58,4,10379.09,0,False,False
3879,1304,73,4,22972.48,20,False,False
4294,1446,145,4,12929.22,30,False,False
2618,884,19,5,10360.09,10,False,False
6082,2051,16,5,2809.02,20,False,False
6511,2192,114,-2,3647.79,0,True,False
4511,1529,108,5,32222.84,10,False,False
4532,1537,125,2,30307.34,0,False,False
3648,1222,41,4,16997.02,5,False,False
2364,801,50,3,8982.18,0,False,False
1493,509,87,6,25666.38,15,False,False
4033,1356,128,3,19486.82,40,False,False
877,289,99,4,25699.51,10,False,False
3931,1320,114,5,3727.3,0,False,False
3496,1171,105,6,11188.5,0,False,False
405,135,36,1,26114.96,20,False,False
657,218,77,2,20708.56,0,False,False
6519,2193,103,1,7062.77,10,False,False
5731,1930,146,3,13029.09,30,False,False
2004,676,78,2,18025.86,30,False,False
4988,1695,141,6,35660.18,30,False,False
5693,1918,145,5,11127.44,40,False,False
484,161,114,6,3741.75,0,False,False
714,237,21,1,29388.18,30,False,False
2504,845,97,3,34859.43,0,False,False
2552,863,83,1,24958.6,0,False,False
5988,2019,84,4,13263.8,0,False,False
3423,1147,50,6,9403.67,30,False,False
1790,605,121,3,24663.2,30,False,False
1759,595,55,2,2395.54,40,False,False
6251,2108,125,2,30030.73,5,False,False
1913,644,77,6,17107.94,10,False,False
5711,1925,57,3,3014.25,40,False,False
1430,483,102,2,1387.67,30,False,False
649,215,141,1,34618.27,0,False,False
741,246,102,6,1154.13,5,False,False
3264,1097,92,1,23988.5,30,False,False
95,32,142,3,32370.31,20,False,False
6255,2108,23,6,17934.22,40,False,False
4572,1551,78,2,14637.29,15,False,False
4435,1498,107,6,4810.8,0,False,False
3051,1028,112,1,26752.27,25,False,False
2684,907,87,1,29822.02,15,False,False
4405,1486,74,2,10189.15,20,False,False
3797,1275,14,3,832.97,0,False,False
4991,1696,123,-1,15995.53,30,True,False
1747,591,128,4,17990.44,0,False,False
4509,1528,97,1,34737.94,10,False,False
3124,1052,80,4,26254.28,0,False,False
2023,683,36,2,24779.19,20,False,False
5728,1930,60,3,1670.96,15,False,False
2637,891,81,3,6835.4,5,False,False
5736,1933,105,1,13008.3,40,False,False
1898,639,58,2,12244.31,15,False,False
5854,1973,24,3,12116.9,15,False,False
1767,597,147,6,8367.53,0,False,False
5154,1747,87,5,27639.68,0,False,False
469,156,10,5,25872.73,30,False,False
3624,1214,27,4,9408.27,20,False,False
1464,497,13,1,27909.51,5,False,False
6406,2157,101,6,6747.29,25,False,False
1836,620,120,3,21995.68,20,False,False
5849,1971,133,2,14199.13,0,False,False
3349,1123,102,3,1221.07,15,False,False
1400,473,28,1,5202.75,40,False,False
6422,2164,48,2,13587.2,5,False,False
706,235,18,3,30603.35,20,False,False
1860,627,90,3,6537.09,20,False,False
2448,826,118,4,11703.58,0,False,False
5760,1940,35,3,24164.1,0,False,False
4156,1398,67,3,23979.51,5,False,False
3724,1250,41,4,18342.85,0,False,False
6482,2182,87,1,26327.11,15,False,False
5027,1709,139,2,2439.55,0,False,False
277,94,135,4,11904.45,30,False,False
4922,1670,109,5,15186.6,15,False,False
2082,702,121,3,22618.48,0,False,False
538,179,139,6,2104.84,0,False,False
1994,674,50,1,10440.95,30,False,False
2622,886,137,3,1542.57,0,False,False
941,310,8,3,29700.02,40,False,False
6116,2061,19,3,10376.95,20,False,False
